,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
184,37.00000000000121,-0.017453292519943295,0.2167947355432343,10.02583035492209,10.356733360202451,185.18111139995196,186.1206003986682,30.09196069445289,248.96594601673075,40.457006684725435,0.0,0.0,0.0,12.250307944668268,0.0,-0.45700668472543526,0.0,12.250307944668268,0.0
185,37.20000000000117,-0.017453292519943295,0.21680705856253413,10.025739278944602,10.356636548102045,185.17643250616518,186.12702014631782,30.091200373452217,248.95967317314972,40.45598734662418,0.0,0.0,0.0,12.250113801885187,0.0,-0.45598734662417684,0.0,12.250113801885187,0.0
186,37.40000000000113,-0.017453292519943295,0.21681813634414535,10.025657404609545,10.356549517226016,185.17335960061666,186.13507163289975,30.090701025801234,248.95555952123877,40.45531887752018,0.0,0.0,0.0,12.250014330437406,0.0,-0.4553188775201775,0.0,12.250014330437406,0.0
187,37.60000000000109,-0.017453292519943295,0.21682796148711891,10.025584787115605,10.356472326234623,185.17189464982468,186.1447498011512,30.090462971059484,248.95360769371007,40.45500170522959,0.0,0.0,0.0,12.250009593153223,0.0,-0.4550017052295914,0.0,12.250009593153223,0.0
188,37.80000000000105,-0.017453292519943295,0.21683652742372825,10.025521475450144,10.356405027187192,185.17203860592704,186.15604856712025,30.09048636394951,248.95381895948367,40.45503603595213,0.0,0.0,0.0,12.250099593024808,0.0,-0.4550360359521335,0.0,12.250099593024808,0.0
189,38.00000000000101,-0.017453292519943295,0.21684382842456346,10.025467512350026,10.356347665500518,185.17379140600764,186.1689608239326,30.090771194247438,248.9561932227924,40.45542185412562,0.0,0.0,0.0,12.250284273206317,0.0,-0.45542185412561764,0.0,12.250284273206317,0.0
190,38.20000000000097,-0.017453292519943295,0.21684985960298525,10.025422934267395,10.356300279912524,185.17715197206576,186.18347844620325,30.091317286777972,248.9607290231445,40.4561589224199,0.0,0.0,0.0,12.250563517049784,0.0,-0.4561589224199025,0.0,12.250563517049784,0.0
191,38.40000000000093,-0.017453292519943295,0.21685461691893182,10.025387771340387,10.356262902451167,185.18211821162092,186.19959229509044,30.0921243015127,248.96742353614448,40.45724678187026,0.0,0.0,0.0,12.250937148178814,0.0,-0.4572467818702606,0.0,12.250937148178814,0.0
192,38.60000000000089,-0.017453292519943295,0.21685809718207155,10.025362047368908,10.356235558408716,185.18868701895465,186.2172922239849,30.093191733771867,248.97627257517263,40.458684752150305,0.0,0.0,0.0,12.251404930599978,0.0,-0.4586847521503046,0.0,12.251404930599978,0.0
193,38.80000000000085,-0.017453292519943295,0.21686029805430687,10.025345779795371,10.356218266321294,185.196854276994,186.23656708484006,30.094518914530443,248.98727059391996,40.460471931983925,0.0,0.0,0.0,12.251966568851872,0.0,-0.4604719319839248,0.0,12.251966568851872,0.0
194,39.00000000000081,-0.017453292519943295,0.21686121805161526,10.025338979690545,10.356211037953864,185.20661485982774,186.2574047351295,30.09610501082702,249.0004106897807,40.46260719969656,0.0,0.0,0.0,12.25262170819174,0.0,-0.4626071996965635,0.0,12.25262170819174,0.0
